# Lauricella6 Phase 6 hybrid packet profile; timing requires GM6_PACKET_PROFILE=1
SUMMARY lane case u candidates built accepted rejected quality_rejected build_failed max_depth endpoint_root_ms algebraic_geometry_ms log_derivative_ms pfaffian_recurrence_ms quality_tail_ms accepted_ms rejected_ms
ARC lane case u arc_index cell_index cell_lo cell_hi radial_center theta_lo theta_hi event_gap_ratio nearest_event_kind xi_min_divisor chart2 constructions built accepted rejected quality_rejected build_failed max_depth accepted_node_sum accepted_node_min accepted_node_max node_failed first_failed_R first_failed_packet_center first_failed_packet_lo first_failed_packet_hi first_failed_block_lo first_failed_block_hi first_failed_phase_error first_failed_packet_tail construction_ms fold_constructions fold_accepted fold_rejected fold_construction_ms fold_taylor_tail fold_moment_tail fold_pair_residual fold_v_center fold_v_side fold_v_ratio fold_event_radius fold_failure_reason
ARC value_cold rand030 0.5 2 11 1.2283706625298456 1.2284232810609115 1.2283969717953784 3.13840075211714 3.1410499793741709 0.49999999999789008 3 1.0950834820637957e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.51260799999999995 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_cold rand030 0.5 3 12 1.2284232810609115 1.2325376442666749 1.2304804626637931 3.1313508770819651 3.1480998235917323 0.49999999999997302 2 6.8656538774354601e-06 1 23 23 12 11 11 0 6 64 2 11 0 nan nan nan nan nan nan nan nan 0.52483200000000019 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_cold rand030 0.5 4 13 1.2325376442666749 1.2325912852351057 1.2325644647508902 3.1384007807016814 3.1410498897808794 0.49999999999793027 2 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21770999999999999 0 0 1.1155760180869616e-18 4.3861207503943419e-07 8.8274563424535888e-14 2.0125885366151721e-07 1.2325912852351057 0
SUMMARY value_warm rand030 0.5 45 45 23 22 22 0 11 0.14712800000000001 0.31417900000000004 0.23667600000000003 0.26020100000000002 0.040518999999999999 0.51656800000000003 0.49482000000000004
ARC value_warm rand030 0.5 0 1 0.40303911250335123 0.40304294448939437 0.4030410284963728 6.2831794869807336 6.2831890050747496 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.24815400000000001 0 0 2.3502952603825501e-20 5.662132106183021e-12 5.9097537731425849e-18 1.0437329370484242e-06 0.40303911250335123 0
ARC value_warm rand030 0.5 1 6 0.81190863181850592 0.81469056521971595 0.81329959851911093 6.273026111371542 6.2896400182929098 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20963200000000001 0 0 3.1635901972482978e-20 1.7251596951812249e-05 6.8589620662696455e-12 3.9758418223126431e-07 0.81190863181850592 0
ARC value_warm rand030 0.5 2 11 1.2283706625298456 1.2284232810609115 1.2283969717953784 3.13840075211714 3.1410499793741709 0.49999999999789008 3 1.0950834820637957e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.49473400000000012 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_warm rand030 0.5 3 12 1.2284232810609115 1.2325376442666749 1.2304804626637931 3.1313508770819651 3.1480998235917323 0.49999999999997302 2 6.8656538774354601e-06 1 23 23 12 11 11 0 6 64 2 11 0 nan nan nan nan nan nan nan nan 0.51665399999999995 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_warm rand030 0.5 4 13 1.2325376442666749 1.2325912852351057 1.2325644647508902 3.1384007807016814 3.1410498897808794 0.49999999999793027 2 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21021799999999999 0 0 1.1155760180869616e-18 4.3861207503943419e-07 8.8274563424535888e-14 2.0125885366151721e-07 1.2325912852351057 0
SUMMARY jac_cold rand030 0.5 45 45 23 22 22 0 11 0.14690200000000003 0.313612 0.23662100000000003 0.26059800000000011 0.040684999999999992 0.51644199999999996 0.49435000000000001
ARC jac_cold rand030 0.5 0 1 0.40303911250335123 0.40304294448939437 0.4030410284963728 6.2831794869807336 6.2831890050747496 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.44113400000000003 0 0 2.3502952603825501e-20 5.662132106183021e-12 5.9097537731425849e-18 1.0437329370484242e-06 0.40303911250335123 0
ARC jac_cold rand030 0.5 1 6 0.81190863181850592 0.81469056521971595 0.81329959851911093 6.273026111371542 6.2896400182929098 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39375500000000002 0 0 3.1635901972482978e-20 1.7251596951812249e-05 6.8589620662696455e-12 3.9758418223126431e-07 0.81190863181850592 0
ARC jac_cold rand030 0.5 2 11 1.2283706625298456 1.2284232810609115 1.2283969717953784 3.13840075211714 3.1410499793741709 0.49999999999789008 3 1.0950834820637957e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.494311 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_cold rand030 0.5 3 12 1.2284232810609115 1.2325376442666749 1.2304804626637931 3.1313508770819651 3.1480998235917323 0.49999999999997302 2 6.8656538774354601e-06 1 23 23 12 11 11 0 6 64 2 11 0 nan nan nan nan nan nan nan nan 0.51648100000000008 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_cold rand030 0.5 4 13 1.2325376442666749 1.2325912852351057 1.2325644647508902 3.1384007807016814 3.1410498897808794 0.49999999999793027 2 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.43379000000000001 0 0 1.1155760180869616e-18 4.3861207503943419e-07 8.8274563424535888e-14 2.0125885366151721e-07 1.2325912852351057 0
SUMMARY jac_warm rand030 0.5 45 45 23 22 22 0 11 0.16491600000000001 0.33835899999999991 0.249861 0.29228699999999996 0.041348999999999997 0.56236000000000008 0.53718500000000002
ARC jac_warm rand030 0.5 0 1 0.40303911250335123 0.40304294448939437 0.4030410284963728 6.2831794869807336 6.2831890050747496 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39837600000000001 0 0 2.3502952603825501e-20 5.662132106183021e-12 5.9097537731425849e-18 1.0437329370484242e-06 0.40303911250335123 0
ARC jac_warm rand030 0.5 1 6 0.81190863181850592 0.81469056521971595 0.81329959851911093 6.273026111371542 6.2896400182929098 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39044800000000002 0 0 3.1635901972482978e-20 1.7251596951812249e-05 6.8589620662696455e-12 3.9758418223126431e-07 0.81190863181850592 0
ARC jac_warm rand030 0.5 2 11 1.2283706625298456 1.2284232810609115 1.2283969717953784 3.13840075211714 3.1410499793741709 0.49999999999789008 3 1.0950834820637957e-06 1 22 22 11 11 11 0 11 64 1 32 0 nan nan nan nan nan nan nan nan 0.49710800000000005 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_warm rand030 0.5 3 12 1.2284232810609115 1.2325376442666749 1.2304804626637931 3.1313508770819651 3.1480998235917323 0.49999999999997302 2 6.8656538774354601e-06 1 23 23 12 11 11 0 6 64 2 11 0 nan nan nan nan nan nan nan nan 0.602437 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_warm rand030 0.5 4 13 1.2325376442666749 1.2325912852351057 1.2325644647508902 3.1384007807016814 3.1410498897808794 0.49999999999793027 2 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39055899999999999 0 0 1.1155760180869616e-18 4.3861207503943419e-07 8.8274563424535888e-14 2.0125885366151721e-07 1.2325912852351057 0
SUMMARY value_cold rand031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand031 0.5 75 75 36 39 39 0 13 0.24674000000000001 0.53587499999999999 0.39516400000000013 0.43896200000000013 0.073130999999999974 0.8178669999999999 0.89312800000000014
ARC value_cold rand031 0.5 0 5 0.6855257714141364 0.88390965932846921 0.78471771537130275 5.6923466020240818 6.7533260814577423 0.49999999999999972 1 3.2952569912522988e-07 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0017400000000001 1 0 1 0.21556800000000001 6.106705440010763e-08 6.3358441884265964e-09 3.119132237919746e-11 0.073935722048284108 2.0708958169515936e-08 2.8009408166720605e-07 0.6855257714141364 6
ARC value_cold rand031 0.5 1 10 1.131337367676237 1.1318308890495363 1.1315841283628867 3.0385160425259312 3.1239713451982616 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21173800000000001 0 7.3951319363134425e-16 1.2331226626186076e-17 0.00045738460311165786 9.1682654551293009e-11 2.0044980510397989e-07 1.131337367676237 0
ARC value_cold rand031 0.5 2 11 1.1318308890495363 1.4568732853931508 1.2943520872213434 2.5665980250602689 3.5958893578417621 0.49999999999999967 2 1.4944146273506381e-08 1 31 31 16 15 15 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.70925500000000019 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_cold rand031 0.5 3 12 1.4568732853931508 1.4587344672947997 1.4578038763439753 3.0385602322388405 3.1239271495203473 0.49999999999994033 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.24701000000000001 0 1.6570142797285929e-15 1.1786148199309616e-16 0.00045643866971595715 9.1303709667679252e-11 2.000350008129192e-07 1.4587344672947997 0
SUMMARY value_warm rand031 0.5 75 75 36 39 39 0 13 0.26243100000000003 0.54432799999999992 0.40713900000000003 0.4523899999999999 0.07364500000000003 0.85956899999999992 0.90298499999999982
ARC value_warm rand031 0.5 0 5 0.6855257714141364 0.88390965932846921 0.78471771537130275 5.6923466020240818 6.7533260814577423 0.49999999999999972 1 3.2952569912522988e-07 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0034459999999996 1 0 1 0.20974899999999999 6.106705440010763e-08 6.3358441884265964e-09 3.119132237919746e-11 0.073935722048284108 2.0708958169515936e-08 2.8009408166720605e-07 0.6855257714141364 6
ARC value_warm rand031 0.5 1 10 1.131337367676237 1.1318308890495363 1.1315841283628867 3.0385160425259312 3.1239713451982616 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.210179 0 7.3951319363134425e-16 1.2331226626186076e-17 0.00045738460311165786 9.1682654551293009e-11 2.0044980510397989e-07 1.131337367676237 0
ARC value_warm rand031 0.5 2 11 1.1318308890495363 1.4568732853931508 1.2943520872213434 2.5665980250602689 3.5958893578417621 0.49999999999999967 2 1.4944146273506381e-08 1 31 31 16 15 15 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.75910799999999989 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_warm rand031 0.5 3 12 1.4568732853931508 1.4587344672947997 1.4578038763439753 3.0385602322388405 3.1239271495203473 0.49999999999994033 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20935799999999999 0 1.6570142797285929e-15 1.1786148199309616e-16 0.00045643866971595715 9.1303709667679252e-11 2.000350008129192e-07 1.4587344672947997 0
SUMMARY jac_cold rand031 0.5 75 75 36 39 39 0 13 0.25267600000000001 0.52289799999999986 0.39865800000000018 0.43525199999999986 0.072290000000000021 0.81717400000000007 0.88518100000000022
ARC jac_cold rand031 0.5 0 5 0.6855257714141364 0.88390965932846921 0.78471771537130275 5.6923466020240818 6.7533260814577423 0.49999999999999972 1 3.2952569912522988e-07 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0013089999999998 1 0 1 0.40307799999999999 0.00072425142337916753 7.2447874595721996e-05 3.119132237919746e-11 0.073935722048284108 2.0708958169515936e-08 2.8009408166720605e-07 0.6855257714141364 6
ARC jac_cold rand031 0.5 1 10 1.131337367676237 1.1318308890495363 1.1315841283628867 3.0385160425259312 3.1239713451982616 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.42977700000000002 0 3.9147693711871403e-13 1.2331226626186076e-17 0.00045738460311165786 9.1682654551293009e-11 2.0044980510397989e-07 1.131337367676237 0
ARC jac_cold rand031 0.5 2 11 1.1318308890495363 1.4568732853931508 1.2943520872213434 2.5665980250602689 3.5958893578417621 0.49999999999999967 2 1.4944146273506381e-08 1 31 31 16 15 15 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.70104600000000006 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_cold rand031 0.5 3 12 1.4568732853931508 1.4587344672947997 1.4578038763439753 3.0385602322388405 3.1239271495203473 0.49999999999994033 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39124900000000001 0 3.804976080101815e-13 1.1786148199309616e-16 0.00045643866971595715 9.1303709667679252e-11 2.000350008129192e-07 1.4587344672947997 0
SUMMARY jac_warm rand031 0.5 75 75 36 39 39 0 13 0.25270499999999996 0.54136900000000021 0.40102500000000013 0.444907 0.079040999999999986 0.81994000000000011 0.91987500000000022
ARC jac_warm rand031 0.5 0 5 0.6855257714141364 0.88390965932846921 0.78471771537130275 5.6923466020240818 6.7533260814577423 0.49999999999999972 1 3.2952569912522988e-07 0 44 44 20 24 24 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0359989999999999 1 0 1 0.43830999999999998 0.00072425142337916753 7.2447874595721996e-05 3.119132237919746e-11 0.073935722048284108 2.0708958169515936e-08 2.8009408166720605e-07 0.6855257714141364 6
ARC jac_warm rand031 0.5 1 10 1.131337367676237 1.1318308890495363 1.1315841283628867 3.0385160425259312 3.1239713451982616 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.391677 0 3.9147693711871403e-13 1.2331226626186076e-17 0.00045738460311165786 9.1682654551293009e-11 2.0044980510397989e-07 1.131337367676237 0
ARC jac_warm rand031 0.5 2 11 1.1318308890495363 1.4568732853931508 1.2943520872213434 2.5665980250602689 3.5958893578417621 0.49999999999999967 2 1.4944146273506381e-08 1 31 31 16 15 15 0 9 64 1 11 0 nan nan nan nan nan nan nan nan 0.703816 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_warm rand031 0.5 3 12 1.4568732853931508 1.4587344672947997 1.4578038763439753 3.0385602322388405 3.1239271495203473 0.49999999999994033 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.4365 0 3.804976080101815e-13 1.1786148199309616e-16 0.00045643866971595715 9.1303709667679252e-11 2.000350008129192e-07 1.4587344672947997 0
SUMMARY value_cold rand032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand032 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_cold rand032 0.5 0 1 0.85317197390337596 0.89977180537145263 0.87647188963741429 4.4046141632752303 4.8103831072732692 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.215448 1.5951540962245586e-13 3.9829583817076931e-14 5.6467989358962582e-17 0.034539953883649027 1.1496784332287868e-08 3.3285465206513679e-07 0.85317197390337596 0
ARC value_cold rand032 0.5 1 8 1.1113928841517768 1.1720966140994318 1.1417447491256043 1.2635588288702058 1.6682531375038525 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.215313 2.2190753809889129e-13 1.4970042403671329e-13 2.78490614285131e-16 0.034352893763952973 1.7205626586313664e-08 5.0084941037391721e-07 1.1113928841517768 0
SUMMARY value_warm rand032 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_warm rand032 0.5 0 1 0.85317197390337596 0.89977180537145263 0.87647188963741429 4.4046141632752303 4.8103831072732692 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.24290600000000001 1.5951540962245586e-13 3.9829583817076931e-14 5.6467989358962582e-17 0.034539953883649027 1.1496784332287868e-08 3.3285465206513679e-07 0.85317197390337596 0
ARC value_warm rand032 0.5 1 8 1.1113928841517768 1.1720966140994318 1.1417447491256043 1.2635588288702058 1.6682531375038525 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.23199700000000001 2.2190753809889129e-13 1.4970042403671329e-13 2.78490614285131e-16 0.034352893763952973 1.7205626586313664e-08 5.0084941037391721e-07 1.1113928841517768 0
SUMMARY jac_cold rand032 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_cold rand032 0.5 0 1 0.85317197390337596 0.89977180537145263 0.87647188963741429 4.4046141632752303 4.8103831072732692 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.40354899999999999 1.9626422710996317e-12 8.8170238230374533e-13 5.6467989358962582e-17 0.034539953883649027 1.1496784332287868e-08 3.3285465206513679e-07 0.85317197390337596 0
ARC jac_cold rand032 0.5 1 8 1.1113928841517768 1.1720966140994318 1.1417447491256043 1.2635588288702058 1.6682531375038525 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39816299999999999 4.6638237392274592e-12 2.401028872451253e-12 2.78490614285131e-16 0.034352893763952973 1.7205626586313664e-08 5.0084941037391721e-07 1.1113928841517768 0
SUMMARY jac_warm rand032 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC jac_warm rand032 0.5 0 1 0.85317197390337596 0.89977180537145263 0.87647188963741429 4.4046141632752303 4.8103831072732692 0.5 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39242500000000002 1.9626422710996317e-12 8.8170238230374533e-13 5.6467989358962582e-17 0.034539953883649027 1.1496784332287868e-08 3.3285465206513679e-07 0.85317197390337596 0
ARC jac_warm rand032 0.5 1 8 1.1113928841517768 1.1720966140994318 1.1417447491256043 1.2635588288702058 1.6682531375038525 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.405615 4.6638237392274592e-12 2.401028872451253e-12 2.78490614285131e-16 0.034352893763952973 1.7205626586313664e-08 5.0084941037391721e-07 1.1113928841517768 0
SUMMARY value_cold rand033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm rand033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold rand033 0.5 164 164 79 85 85 0 13 0.54496800000000023 1.1721159999999999 0.87883100000000014 0.95975699999999986 0.15500300000000003 1.8106930000000001 1.9456250000000004
ARC value_cold rand033 0.5 0 1 0.34508471290391068 0.34655457546402529 0.34581964418396799 6.2806494505986832 6.2851987472558619 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.243945 0 0 1.7507928882202907e-20 1.2935074142557686e-06 5.1831633253808133e-13 4.0070611642864021e-07 0.34508471290391068 0
ARC value_cold rand033 0.5 1 4 0.88532118796015413 0.88539681068928811 0.88535899932472106 3.1483948764460385 3.1813193567096394 0.49999999999926592 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21027899999999999 0 0 3.4021988547973575e-19 6.7772737490631824e-05 1.356608400607673e-11 2.0017022343168535e-07 0.88532118796015413 0
ARC value_cold rand033 0.5 2 5 0.88539681068928811 0.89563335819420675 0.89051508444174743 2.986776174188706 3.3448993909940072 0.5 2 0.010568196745800144 1 15 15 8 7 7 0 7 64 1 32 0 nan nan nan nan nan nan nan nan 0.34367900000000001 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_cold rand033 0.5 3 6 0.89563335819420675 0.90646761403215981 0.90105048611318328 2.9529232552286055 3.3857999548979674 0.5 4 0.017711413846698037 1 15 15 8 7 7 0 7 64 1 32 0 nan nan nan nan nan nan nan nan 0.34325300000000003 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_cold rand033 0.5 4 7 0.90646761403215981 0.90653539413512696 0.90650150408364338 3.1508535057277953 3.1956679735155578 0.5 2 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.23291000000000001 0 0 6.0784489383735343e-19 0.0001255945092105519 2.5203729783804888e-11 2.0067541122798847e-07 0.90653539413512696 0
ARC value_cold rand033 0.5 5 10 1.0569830934799724 1.0590844182859676 1.05803375588297 0.86142984047936411 0.90372531798453104 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.233432 0 1.7061351045151907e-16 2.041098195275211e-17 0.00016728620812318849 3.4260548724630204e-11 2.0480199239976171e-07 1.0569830934799724 0
ARC value_cold rand033 0.5 6 11 1.0590844182859676 1.1259749488987669 1.0925296835923672 0.53731265498904746 0.725781937000755 0.5 1 0.029310253795285783 0 43 43 20 23 23 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 0.97766199999999981 1 0 1 0.209733 0.0010056061060547668 4.2352012468103883e-09 6.8956890382754351e-05 0.0027245755145700987 0.00032674409398621981 0.11992477075379415 1.0590844182859676 6
ARC value_cold rand033 0.5 7 11 1.0590844182859676 1.1259749488987669 1.0925296835923672 5.5772265593845285 5.7608423783990723 0.5 1 0.022571284625138733 0 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97386699999999993 1 0 1 0.22017900000000001 0.00098111952330432839 4.6843225513389649e-09 6.425254238429341e-05 0.0025569327199451227 9.6747227371319945e-10 3.7837220595071563e-07 1.0590844182859676 6
ARC value_cold rand033 0.5 8 12 1.1259749488987669 1.137404345745533 1.1316896473221498 5.9281068497154745 6.6435757854169211 0.49999999999999029 1 0.41778359677630211 0 24 24 11 13 13 0 13 64 1 32 0 nan nan nan nan nan nan nan nan 0.54070200000000002 0 0 0 0 inf inf inf 0.032688576265684111 0.046125058149162589 1.4110451851518495 1.1259749488987669 0
ARC value_cold rand033 0.5 9 13 1.137404345745533 1.1382629470791339 1.1378336464123335 6.0079883827410399 6.5608210217525551 0.49999999999987071 3 0.33049130233660057 0 1 1 1 0 0 0 0 64 64 64 0 nan nan nan nan nan nan nan nan 0.026915999999999999 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_cold rand033 0.5 10 14 1.1382629470791339 1.1478916159583825 1.1430772815187582 6.0953923180104574 6.4713101111046738 0.5 3 0.22903809706407091 0 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.55023900000000003 1 0 1 0.23308000000000001 4.3087562169646464e-11 0.00021319984508384309 2.0287122278628574e-18 0.0088844027256565518 1.7109659330698571e-09 1.9258086175324945e-07 1.1478916159583825 6
SUMMARY value_warm rand033 0.5 164 164 79 85 85 0 13 0.55850700000000009 1.1612649999999998 0.90113500000000002 0.97278000000000042 0.15167600000000001 1.8449919999999997 1.946522000000001
ARC value_warm rand033 0.5 0 1 0.34508471290391068 0.34655457546402529 0.34581964418396799 6.2806494505986832 6.2851987472558619 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21751200000000001 0 0 1.7507928882202907e-20 1.2935074142557686e-06 5.1831633253808133e-13 4.0070611642864021e-07 0.34508471290391068 0
